Using backend: pytorch
Namespace(dataset='Citeseer', dropout=0.75, early_stopping=100, epochs=200, gpu=0, hid_dim=16, lamb=0.0005, lr=0.01, num_layers=1, num_stacks=2)
  NumNodes: 3327
  NumEdges: 9228
  NumFeats: 3703
  NumClasses: 6
  NumTrainingSamples: 120
  NumValidationSamples: 500
  NumTestSamples: 1000
Done loading data from cached files.
Model params:  238004
Accuracy & Loss:   0%|          | 0/200 [00:00<?, ?it/s]
Train Acc 0.1417 | Train Loss 1.7932 | Val Acc 0.1560 | Val loss 1.7933:   0%|          | 0/200 [00:00<?, ?it/s]
Train Acc 0.7750 | Train Loss 0.6700 | Val Acc 0.4360 | Val loss 1.4825:  76%|███████▌  | 151/200 [00:01<00:00, 111.77it/s]
Train Acc 0.8583 | Train Loss 0.5928 | Val Acc 0.4700 | Val loss 1.5080:  76%|███████▌  | 151/200 [00:01<00:00, 111.77it/s]
Train Acc 0.8250 | Train Loss 0.5849 | Val Acc 0.4420 | Val loss 1.4743:  76%|███████▌  | 151/200 [00:01<00:00, 111.77it/s]
Train Acc 0.8250 | Train Loss 0.6181 | Val Acc 0.4280 | Val loss 1.4813:  76%|███████▌  | 151/200 [00:01<00:00, 111.77it/s]
Train Acc 0.8000 | Train Loss 0.6613 | Val Acc 0.4860 | Val loss 1.4263:  76%|███████▌  | 151/200 [00:01<00:00, 111.77it/s]
Train Acc 0.8500 | Train Loss 0.6016 | Val Acc 0.4380 | Val loss 1.5451:  76%|███████▌  | 151/200 [00:01<00:00, 111.77it/s]
Train Acc 0.8750 | Train Loss 0.6002 | Val Acc 0.4480 | Val loss 1.5071:  76%|███████▌  | 151/200 [00:01<00:00, 111.77it/s]
Train Acc 0.8667 | Train Loss 0.5435 | Val Acc 0.4120 | Val loss 1.5262:  76%|███████▌  | 151/200 [00:01<00:00, 111.77it/s]
Train Acc 0.8250 | Train Loss 0.6290 | Val Acc 0.4340 | Val loss 1.4712:  76%|███████▌  | 151/200 [00:01<00:00, 111.77it/s]
Train Acc 0.8417 | Train Loss 0.6152 | Val Acc 0.4360 | Val loss 1.5214:  76%|███████▌  | 151/200 [00:01<00:00, 111.77it/s]
Train Acc 0.8583 | Train Loss 0.5753 | Val Acc 0.4400 | Val loss 1.5361:  76%|███████▌  | 151/200 [00:01<00:00, 111.77it/s]
Train Acc 0.8250 | Train Loss 0.6190 | Val Acc 0.4720 | Val loss 1.5048:  76%|███████▌  | 151/200 [00:01<00:00, 111.77it/s]
Train Acc 0.8250 | Train Loss 0.6190 | Val Acc 0.4720 | Val loss 1.5048:  82%|████████▏ | 163/200 [00:01<00:00, 112.34it/s]
Train Acc 0.8250 | Train Loss 0.6486 | Val Acc 0.4600 | Val loss 1.4841:  82%|████████▏ | 163/200 [00:01<00:00, 112.34it/s]
Train Acc 0.8667 | Train Loss 0.5656 | Val Acc 0.4480 | Val loss 1.5271:  82%|████████▏ | 163/200 [00:01<00:00, 112.34it/s]
Train Acc 0.8917 | Train Loss 0.5438 | Val Acc 0.4540 | Val loss 1.4644:  82%|████████▏ | 163/200 [00:01<00:00, 112.34it/s]
Train Acc 0.8667 | Train Loss 0.5541 | Val Acc 0.4640 | Val loss 1.4688:  82%|████████▏ | 163/200 [00:01<00:00, 112.34it/s]
Train Acc 0.8167 | Train Loss 0.6333 | Val Acc 0.4680 | Val loss 1.5139:  82%|████████▏ | 163/200 [00:01<00:00, 112.34it/s]
Train Acc 0.8250 | Train Loss 0.6534 | Val Acc 0.4420 | Val loss 1.4931:  82%|████████▏ | 163/200 [00:01<00:00, 112.34it/s]
Train Acc 0.8083 | Train Loss 0.5957 | Val Acc 0.4460 | Val loss 1.4891:  82%|████████▏ | 163/200 [00:01<00:00, 112.34it/s]
Train Acc 0.8417 | Train Loss 0.6240 | Val Acc 0.4380 | Val loss 1.5199:  82%|████████▏ | 163/200 [00:01<00:00, 112.34it/s]
Train Acc 0.8250 | Train Loss 0.6159 | Val Acc 0.4260 | Val loss 1.5493:  82%|████████▏ | 163/200 [00:01<00:00, 112.34it/s]
Train Acc 0.8667 | Train Loss 0.5467 | Val Acc 0.4540 | Val loss 1.4694:  82%|████████▏ | 163/200 [00:01<00:00, 112.34it/s]
Train Acc 0.8417 | Train Loss 0.5966 | Val Acc 0.4680 | Val loss 1.4489:  82%|████████▏ | 163/200 [00:01<00:00, 112.34it/s]
Train Acc 0.8333 | Train Loss 0.5902 | Val Acc 0.4480 | Val loss 1.4374:  82%|████████▏ | 163/200 [00:01<00:00, 112.34it/s]
Train Acc 0.8333 | Train Loss 0.5902 | Val Acc 0.4480 | Val loss 1.4374:  88%|████████▊ | 175/200 [00:01<00:00, 113.22it/s]
Train Acc 0.7833 | Train Loss 0.6457 | Val Acc 0.4340 | Val loss 1.4903:  88%|████████▊ | 175/200 [00:01<00:00, 113.22it/s]
Train Acc 0.8167 | Train Loss 0.5855 | Val Acc 0.4980 | Val loss 1.4522:  88%|████████▊ | 175/200 [00:01<00:00, 113.22it/s]
Train Acc 0.8167 | Train Loss 0.6222 | Val Acc 0.4520 | Val loss 1.4865:  88%|████████▊ | 175/200 [00:01<00:00, 113.22it/s]
Train Acc 0.8333 | Train Loss 0.5906 | Val Acc 0.4660 | Val loss 1.4354:  88%|████████▊ | 175/200 [00:01<00:00, 113.22it/s]
Train Acc 0.8917 | Train Loss 0.5194 | Val Acc 0.4080 | Val loss 1.5338:  88%|████████▊ | 175/200 [00:01<00:00, 113.22it/s]
Train Acc 0.8750 | Train Loss 0.5363 | Val Acc 0.4320 | Val loss 1.4381:  88%|████████▊ | 175/200 [00:01<00:00, 113.22it/s]
Train Acc 0.8583 | Train Loss 0.5220 | Val Acc 0.4640 | Val loss 1.4713:  88%|████████▊ | 175/200 [00:01<00:00, 113.22it/s]
Train Acc 0.8417 | Train Loss 0.5930 | Val Acc 0.4580 | Val loss 1.4364:  88%|████████▊ | 175/200 [00:01<00:00, 113.22it/s]
Train Acc 0.7750 | Train Loss 0.6748 | Val Acc 0.4580 | Val loss 1.4603:  88%|████████▊ | 175/200 [00:01<00:00, 113.22it/s]
Train Acc 0.8583 | Train Loss 0.5130 | Val Acc 0.4160 | Val loss 1.5394:  88%|████████▊ | 175/200 [00:01<00:00, 113.22it/s]
Train Acc 0.8667 | Train Loss 0.4589 | Val Acc 0.4880 | Val loss 1.4120:  88%|████████▊ | 175/200 [00:01<00:00, 113.22it/s]
Train Acc 0.8083 | Train Loss 0.5779 | Val Acc 0.4360 | Val loss 1.5262:  88%|████████▊ | 175/200 [00:01<00:00, 113.22it/s]
Train Acc 0.8083 | Train Loss 0.5779 | Val Acc 0.4360 | Val loss 1.5262:  94%|█████████▎| 187/200 [00:01<00:00, 113.38it/s]
Train Acc 0.8583 | Train Loss 0.5568 | Val Acc 0.4220 | Val loss 1.5507:  94%|█████████▎| 187/200 [00:01<00:00, 113.38it/s]
Train Acc 0.8083 | Train Loss 0.5667 | Val Acc 0.4180 | Val loss 1.5246:  94%|█████████▎| 187/200 [00:01<00:00, 113.38it/s]
Train Acc 0.9167 | Train Loss 0.4632 | Val Acc 0.4920 | Val loss 1.4435:  94%|█████████▎| 187/200 [00:01<00:00, 113.38it/s]
Train Acc 0.8417 | Train Loss 0.5840 | Val Acc 0.4500 | Val loss 1.4940:  94%|█████████▎| 187/200 [00:01<00:00, 113.38it/s]
Train Acc 0.8833 | Train Loss 0.5897 | Val Acc 0.4720 | Val loss 1.4762:  94%|█████████▎| 187/200 [00:01<00:00, 113.38it/s]
Train Acc 0.8500 | Train Loss 0.5620 | Val Acc 0.4540 | Val loss 1.4688:  94%|█████████▎| 187/200 [00:01<00:00, 113.38it/s]
Train Acc 0.8000 | Train Loss 0.6758 | Val Acc 0.4800 | Val loss 1.4473:  94%|█████████▎| 187/200 [00:01<00:00, 113.38it/s]
Train Acc 0.8083 | Train Loss 0.5794 | Val Acc 0.4820 | Val loss 1.4119:  94%|█████████▎| 187/200 [00:01<00:00, 113.38it/s]
Train Acc 0.7583 | Train Loss 0.6913 | Val Acc 0.5240 | Val loss 1.3610:  94%|█████████▎| 187/200 [00:01<00:00, 113.38it/s]
Train Acc 0.8083 | Train Loss 0.5545 | Val Acc 0.4720 | Val loss 1.4483:  94%|█████████▎| 187/200 [00:01<00:00, 113.38it/s]
Train Acc 0.9000 | Train Loss 0.4967 | Val Acc 0.4500 | Val loss 1.5265:  94%|█████████▎| 187/200 [00:01<00:00, 113.38it/s]
Train Acc 0.8500 | Train Loss 0.6208 | Val Acc 0.4620 | Val loss 1.4528:  94%|█████████▎| 187/200 [00:01<00:00, 113.38it/s]
Train Acc 0.8500 | Train Loss 0.6208 | Val Acc 0.4620 | Val loss 1.4528: 100%|█████████▉| 199/200 [00:01<00:00, 113.44it/s]
Train Acc 0.8583 | Train Loss 0.5221 | Val Acc 0.4520 | Val loss 1.4849: 100%|█████████▉| 199/200 [00:01<00:00, 113.44it/s]
Train Acc 0.8583 | Train Loss 0.5221 | Val Acc 0.4520 | Val loss 1.4849: 100%|██████████| 200/200 [00:01<00:00, 111.12it/s]
Test Acc 0.7050
  NumNodes: 3327
  NumEdges: 9228
  NumFeats: 3703
  NumClasses: 6
  NumTrainingSamples: 120
  NumValidationSamples: 500
  NumTestSamples: 1000
Done loading data from cached files.
Model params:  238004

Accuracy & Loss:   0%|          | 0/200 [00:00<?, ?it/s]
Train Acc 0.1000 | Train Loss 1.7946 | Val Acc 0.1700 | Val loss 1.7934:   0%|          | 0/200 [00:00<?, ?it/s]
Train Acc 0.1917 | Train Loss 1.7923 | Val Acc 0.1640 | Val loss 1.7909:   0%|          | 0/200 [00:00<?, ?it/s]
Train Acc 0.2000 | Train Loss 1.7918 | Val Acc 0.1960 | Val loss 1.7932:   0%|          | 0/200 [00:00<?, ?it/s]
Train Acc 0.2417 | Train Loss 1.7801 | Val Acc 0.2200 | Val loss 1.7891:   0%|          | 0/200 [00:00<?, ?it/s]
Train Acc 0.1500 | Train Loss 1.7995 | Val Acc 0.2120 | Val loss 1.7900:   0%|          | 0/200 [00:00<?, ?it/s]
Train Acc 0.2333 | Train Loss 1.7666 | Val Acc 0.1980 | Val loss 1.7894:   0%|          | 0/200 [00:00<?, ?it/s]
Train Acc 0.2583 | Train Loss 1.7762 | Val Acc 0.2300 | Val loss 1.7847:   0%|          | 0/200 [00:00<?, ?it/s]
Train Acc 0.2667 | Train Loss 1.7720 | Val Acc 0.2160 | Val loss 1.7796:   0%|          | 0/200 [00:00<?, ?it/s]
Train Acc 0.2083 | Train Loss 1.7783 | Val Acc 0.2280 | Val loss 1.7772:   0%|          | 0/200 [00:00<?, ?it/s]
Train Acc 0.3167 | Train Loss 1.7482 | Val Acc 0.2380 | Val loss 1.7785:   0%|          | 0/200 [00:00<?, ?it/s]
Train Acc 0.2500 | Train Loss 1.7490 | Val Acc 0.2480 | Val loss 1.7727:   0%|          | 0/200 [00:00<?, ?it/s]
Train Acc 0.2500 | Train Loss 1.7490 | Val Acc 0.2480 | Val loss 1.7727:   6%|▌         | 11/200 [00:00<00:01, 102.52it/s]
Train Acc 0.3083 | Train Loss 1.7530 | Val Acc 0.2480 | Val loss 1.7713:   6%|▌         | 11/200 [00:00<00:01, 102.52it/s]
Train Acc 0.3250 | Train Loss 1.7186 | Val Acc 0.2460 | Val loss 1.7715:   6%|▌         | 11/200 [00:00<00:01, 102.52it/s]
Train Acc 0.2833 | Train Loss 1.7402 | Val Acc 0.2560 | Val loss 1.7682:   6%|▌         | 11/200 [00:00<00:01, 102.52it/s]
Train Acc 0.2417 | Train Loss 1.7583 | Val Acc 0.2280 | Val loss 1.7671:   6%|▌         | 11/200 [00:00<00:01, 102.52it/s]
Train Acc 0.2667 | Train Loss 1.6996 | Val Acc 0.2360 | Val loss 1.7651:   6%|▌         | 11/200 [00:00<00:01, 102.52it/s]
Train Acc 0.3417 | Train Loss 1.6916 | Val Acc 0.2820 | Val loss 1.7560:   6%|▌         | 11/200 [00:00<00:01, 102.52it/s]
Train Acc 0.3083 | Train Loss 1.6872 | Val Acc 0.2780 | Val loss 1.7578:   6%|▌         | 11/200 [00:00<00:01, 102.52it/s]
Train Acc 0.4250 | Train Loss 1.6537 | Val Acc 0.2560 | Val loss 1.7689:   6%|▌         | 11/200 [00:00<00:01, 102.52it/s]
Train Acc 0.3583 | Train Loss 1.6977 | Val Acc 0.2780 | Val loss 1.7543:   6%|▌         | 11/200 [00:00<00:01, 102.52it/s]
Train Acc 0.3500 | Train Loss 1.7006 | Val Acc 0.2560 | Val loss 1.7518:   6%|▌         | 11/200 [00:00<00:01, 102.52it/s]
Train Acc 0.3083 | Train Loss 1.6838 | Val Acc 0.2440 | Val loss 1.7591:   6%|▌         | 11/200 [00:00<00:01, 102.52it/s]
Train Acc 0.3083 | Train Loss 1.6838 | Val Acc 0.2440 | Val loss 1.7591:  11%|█         | 22/200 [00:00<00:01, 104.98it/s]
Train Acc 0.3750 | Train Loss 1.6821 | Val Acc 0.2480 | Val loss 1.7598:  11%|█         | 22/200 [00:00<00:01, 104.98it/s]
Train Acc 0.3083 | Train Loss 1.6720 | Val Acc 0.2580 | Val loss 1.7513:  11%|█         | 22/200 [00:00<00:01, 104.98it/s]
Train Acc 0.3750 | Train Loss 1.6518 | Val Acc 0.2620 | Val loss 1.7500:  11%|█         | 22/200 [00:00<00:01, 104.98it/s]
Train Acc 0.4083 | Train Loss 1.6281 | Val Acc 0.2820 | Val loss 1.7290:  11%|█         | 22/200 [00:00<00:01, 104.98it/s]
Train Acc 0.4000 | Train Loss 1.6456 | Val Acc 0.3040 | Val loss 1.7386:  11%|█         | 22/200 [00:00<00:01, 104.98it/s]
Train Acc 0.3500 | Train Loss 1.6291 | Val Acc 0.2780 | Val loss 1.7387:  11%|█         | 22/200 [00:00<00:01, 104.98it/s]
Train Acc 0.3583 | Train Loss 1.6365 | Val Acc 0.2680 | Val loss 1.7332:  11%|█         | 22/200 [00:00<00:01, 104.98it/s]
Train Acc 0.3667 | Train Loss 1.6161 | Val Acc 0.2800 | Val loss 1.7348:  11%|█         | 22/200 [00:00<00:01, 104.98it/s]
Train Acc 0.4667 | Train Loss 1.5537 | Val Acc 0.2960 | Val loss 1.7209:  11%|█         | 22/200 [00:00<00:01, 104.98it/s]
Train Acc 0.4500 | Train Loss 1.5684 | Val Acc 0.2740 | Val loss 1.7242:  11%|█         | 22/200 [00:00<00:01, 104.98it/s]
Train Acc 0.5333 | Train Loss 1.5292 | Val Acc 0.2660 | Val loss 1.7336:  11%|█         | 22/200 [00:00<00:01, 104.98it/s]
Train Acc 0.4000 | Train Loss 1.6036 | Val Acc 0.2980 | Val loss 1.7144:  11%|█         | 22/200 [00:00<00:01, 104.98it/s]
Train Acc 0.4000 | Train Loss 1.6036 | Val Acc 0.2980 | Val loss 1.7144:  17%|█▋        | 34/200 [00:00<00:01, 107.74it/s]
Train Acc 0.4417 | Train Loss 1.5686 | Val Acc 0.3020 | Val loss 1.7042:  17%|█▋        | 34/200 [00:00<00:01, 107.74it/s]
Train Acc 0.5167 | Train Loss 1.5287 | Val Acc 0.2880 | Val loss 1.7293:  17%|█▋        | 34/200 [00:00<00:01, 107.74it/s]
Train Acc 0.3583 | Train Loss 1.6135 | Val Acc 0.3000 | Val loss 1.7038:  17%|█▋        | 34/200 [00:00<00:01, 107.74it/s]
Train Acc 0.4833 | Train Loss 1.4880 | Val Acc 0.3140 | Val loss 1.6901:  17%|█▋        | 34/200 [00:00<00:01, 107.74it/s]
Train Acc 0.5000 | Train Loss 1.4455 | Val Acc 0.2840 | Val loss 1.7039:  17%|█▋        | 34/200 [00:00<00:01, 107.74it/s]
Train Acc 0.6167 | Train Loss 1.4518 | Val Acc 0.3240 | Val loss 1.6880:  17%|█▋        | 34/200 [00:00<00:01, 107.74it/s]
Train Acc 0.4833 | Train Loss 1.4913 | Val Acc 0.2840 | Val loss 1.7049:  17%|█▋        | 34/200 [00:00<00:01, 107.74it/s]
Train Acc 0.5417 | Train Loss 1.4068 | Val Acc 0.3420 | Val loss 1.6815:  17%|█▋        | 34/200 [00:00<00:01, 107.74it/s]
Train Acc 0.4833 | Train Loss 1.4724 | Val Acc 0.3140 | Val loss 1.6821:  17%|█▋        | 34/200 [00:00<00:01, 107.74it/s]
Train Acc 0.5667 | Train Loss 1.4203 | Val Acc 0.3320 | Val loss 1.7025:  17%|█▋        | 34/200 [00:00<00:01, 107.74it/s]
Train Acc 0.5083 | Train Loss 1.4242 | Val Acc 0.3340 | Val loss 1.6756:  17%|█▋        | 34/200 [00:00<00:01, 107.74it/s]
Train Acc 0.5083 | Train Loss 1.4242 | Val Acc 0.3340 | Val loss 1.6756:  22%|██▎       | 45/200 [00:00<00:01, 108.26it/s]
Train Acc 0.5500 | Train Loss 1.4043 | Val Acc 0.3280 | Val loss 1.6822:  22%|██▎       | 45/200 [00:00<00:01, 108.26it/s]
Train Acc 0.5667 | Train Loss 1.4306 | Val Acc 0.3380 | Val loss 1.6665:  22%|██▎       | 45/200 [00:00<00:01, 108.26it/s]
Train Acc 0.5500 | Train Loss 1.3714 | Val Acc 0.3260 | Val loss 1.6720:  22%|██▎       | 45/200 [00:00<00:01, 108.26it/s]
Train Acc 0.6250 | Train Loss 1.2728 | Val Acc 0.3660 | Val loss 1.6346:  22%|██▎       | 45/200 [00:00<00:01, 108.26it/s]
Train Acc 0.5667 | Train Loss 1.3191 | Val Acc 0.3400 | Val loss 1.6568:  22%|██▎       | 45/200 [00:00<00:01, 108.26it/s]
Train Acc 0.5667 | Train Loss 1.3301 | Val Acc 0.3400 | Val loss 1.6494:  22%|██▎       | 45/200 [00:00<00:01, 108.26it/s]
Train Acc 0.5667 | Train Loss 1.3047 | Val Acc 0.3680 | Val loss 1.6225:  22%|██▎       | 45/200 [00:00<00:01, 108.26it/s]
Train Acc 0.5667 | Train Loss 1.3194 | Val Acc 0.3220 | Val loss 1.6458:  22%|██▎       | 45/200 [00:00<00:01, 108.26it/s]
Train Acc 0.5750 | Train Loss 1.2570 | Val Acc 0.3240 | Val loss 1.6793:  22%|██▎       | 45/200 [00:00<00:01, 108.26it/s]
Train Acc 0.5750 | Train Loss 1.2785 | Val Acc 0.3660 | Val loss 1.6106:  22%|██▎       | 45/200 [00:00<00:01, 108.26it/s]
Train Acc 0.5583 | Train Loss 1.2407 | Val Acc 0.3140 | Val loss 1.6354:  22%|██▎       | 45/200 [00:00<00:01, 108.26it/s]
Train Acc 0.6500 | Train Loss 1.2649 | Val Acc 0.3700 | Val loss 1.6213:  22%|██▎       | 45/200 [00:00<00:01, 108.26it/s]
Train Acc 0.6500 | Train Loss 1.2649 | Val Acc 0.3700 | Val loss 1.6213:  28%|██▊       | 57/200 [00:00<00:01, 108.58it/s]
Train Acc 0.6000 | Train Loss 1.2828 | Val Acc 0.3260 | Val loss 1.6635:  28%|██▊       | 57/200 [00:00<00:01, 108.58it/s]
Train Acc 0.6917 | Train Loss 1.1649 | Val Acc 0.3480 | Val loss 1.6421:  28%|██▊       | 57/200 [00:00<00:01, 108.58it/s]
Train Acc 0.5750 | Train Loss 1.1968 | Val Acc 0.3640 | Val loss 1.6070:  28%|██▊       | 57/200 [00:00<00:01, 108.58it/s]
Train Acc 0.5583 | Train Loss 1.2262 | Val Acc 0.3680 | Val loss 1.6294:  28%|██▊       | 57/200 [00:00<00:01, 108.58it/s]
Train Acc 0.7417 | Train Loss 1.0550 | Val Acc 0.3540 | Val loss 1.6014:  28%|██▊       | 57/200 [00:00<00:01, 108.58it/s]
Train Acc 0.6917 | Train Loss 1.0850 | Val Acc 0.3880 | Val loss 1.6069:  28%|██▊       | 57/200 [00:00<00:01, 108.58it/s]
Train Acc 0.6917 | Train Loss 1.0831 | Val Acc 0.4040 | Val loss 1.5880:  28%|██▊       | 57/200 [00:00<00:01, 108.58it/s]
Train Acc 0.6667 | Train Loss 1.1707 | Val Acc 0.4160 | Val loss 1.5626:  28%|██▊       | 57/200 [00:00<00:01, 108.58it/s]
Train Acc 0.6833 | Train Loss 1.0645 | Val Acc 0.3980 | Val loss 1.5323:  28%|██▊       | 57/200 [00:00<00:01, 108.58it/s]
Train Acc 0.6667 | Train Loss 1.1493 | Val Acc 0.4040 | Val loss 1.5983:  28%|██▊       | 57/200 [00:00<00:01, 108.58it/s]
Train Acc 0.6167 | Train Loss 1.1907 | Val Acc 0.3840 | Val loss 1.5897:  28%|██▊       | 57/200 [00:00<00:01, 108.58it/s]
Train Acc 0.6167 | Train Loss 1.1907 | Val Acc 0.3840 | Val loss 1.5897:  34%|███▍      | 68/200 [00:00<00:01, 108.44it/s]
Train Acc 0.7333 | Train Loss 1.0459 | Val Acc 0.3680 | Val loss 1.6038:  34%|███▍      | 68/200 [00:00<00:01, 108.44it/s]
Train Acc 0.7250 | Train Loss 1.0953 | Val Acc 0.3920 | Val loss 1.5615:  34%|███▍      | 68/200 [00:00<00:01, 108.44it/s]
Train Acc 0.7083 | Train Loss 1.0433 | Val Acc 0.3680 | Val loss 1.5988:  34%|███▍      | 68/200 [00:00<00:01, 108.44it/s]
Train Acc 0.7167 | Train Loss 1.0617 | Val Acc 0.3640 | Val loss 1.6020:  34%|███▍      | 68/200 [00:00<00:01, 108.44it/s]
Train Acc 0.7083 | Train Loss 1.0664 | Val Acc 0.3840 | Val loss 1.5816:  34%|███▍      | 68/200 [00:00<00:01, 108.44it/s]
Train Acc 0.6333 | Train Loss 1.1434 | Val Acc 0.3640 | Val loss 1.6366:  34%|███▍      | 68/200 [00:00<00:01, 108.44it/s]
Train Acc 0.7583 | Train Loss 0.9660 | Val Acc 0.4060 | Val loss 1.6094:  34%|███▍      | 68/200 [00:00<00:01, 108.44it/s]
Train Acc 0.7500 | Train Loss 0.9750 | Val Acc 0.3700 | Val loss 1.5477:  34%|███▍      | 68/200 [00:00<00:01, 108.44it/s]
Train Acc 0.7417 | Train Loss 0.9684 | Val Acc 0.4140 | Val loss 1.5402:  34%|███▍      | 68/200 [00:00<00:01, 108.44it/s]
Train Acc 0.6667 | Train Loss 1.0592 | Val Acc 0.4040 | Val loss 1.5836:  34%|███▍      | 68/200 [00:00<00:01, 108.44it/s]
Train Acc 0.8000 | Train Loss 0.9267 | Val Acc 0.4220 | Val loss 1.5355:  34%|███▍      | 68/200 [00:00<00:01, 108.44it/s]
Train Acc 0.7167 | Train Loss 0.9910 | Val Acc 0.3740 | Val loss 1.5855:  34%|███▍      | 68/200 [00:00<00:01, 108.44it/s]
Train Acc 0.7167 | Train Loss 0.9910 | Val Acc 0.3740 | Val loss 1.5855:  40%|████      | 80/200 [00:00<00:01, 110.01it/s]
Train Acc 0.7333 | Train Loss 0.9232 | Val Acc 0.3980 | Val loss 1.5363:  40%|████      | 80/200 [00:00<00:01, 110.01it/s]
Train Acc 0.7417 | Train Loss 0.8963 | Val Acc 0.4480 | Val loss 1.5092:  40%|████      | 80/200 [00:00<00:01, 110.01it/s]
Train Acc 0.8083 | Train Loss 0.8447 | Val Acc 0.4080 | Val loss 1.5508:  40%|████      | 80/200 [00:00<00:01, 110.01it/s]
Train Acc 0.6500 | Train Loss 0.9123 | Val Acc 0.4360 | Val loss 1.5180:  40%|████      | 80/200 [00:00<00:01, 110.01it/s]
Train Acc 0.7667 | Train Loss 0.9254 | Val Acc 0.4440 | Val loss 1.5013:  40%|████      | 80/200 [00:00<00:01, 110.01it/s]
Train Acc 0.7583 | Train Loss 0.9850 | Val Acc 0.3800 | Val loss 1.5705:  40%|████      | 80/200 [00:00<00:01, 110.01it/s]
Train Acc 0.7667 | Train Loss 0.9427 | Val Acc 0.4220 | Val loss 1.5263:  40%|████      | 80/200 [00:00<00:01, 110.01it/s]
Train Acc 0.7917 | Train Loss 0.8615 | Val Acc 0.4260 | Val loss 1.5228:  40%|████      | 80/200 [00:00<00:01, 110.01it/s]
Train Acc 0.7917 | Train Loss 0.9021 | Val Acc 0.3920 | Val loss 1.5886:  40%|████      | 80/200 [00:00<00:01, 110.01it/s]
Train Acc 0.7583 | Train Loss 0.9396 | Val Acc 0.4280 | Val loss 1.5390:  40%|████      | 80/200 [00:00<00:01, 110.01it/s]
Train Acc 0.8250 | Train Loss 0.8499 | Val Acc 0.3860 | Val loss 1.5493:  40%|████      | 80/200 [00:00<00:01, 110.01it/s]
Train Acc 0.7583 | Train Loss 0.8689 | Val Acc 0.4240 | Val loss 1.5429:  40%|████      | 80/200 [00:00<00:01, 110.01it/s]
Train Acc 0.7583 | Train Loss 0.8689 | Val Acc 0.4240 | Val loss 1.5429:  46%|████▌     | 92/200 [00:00<00:00, 111.13it/s]
Train Acc 0.7250 | Train Loss 0.8969 | Val Acc 0.4320 | Val loss 1.5161:  46%|████▌     | 92/200 [00:00<00:00, 111.13it/s]
Train Acc 0.7500 | Train Loss 0.8564 | Val Acc 0.4480 | Val loss 1.5281:  46%|████▌     | 92/200 [00:00<00:00, 111.13it/s]
Train Acc 0.7333 | Train Loss 0.8913 | Val Acc 0.4220 | Val loss 1.5031:  46%|████▌     | 92/200 [00:00<00:00, 111.13it/s]
Train Acc 0.7083 | Train Loss 0.9732 | Val Acc 0.4100 | Val loss 1.5329:  46%|████▌     | 92/200 [00:00<00:00, 111.13it/s]
Train Acc 0.7333 | Train Loss 0.8885 | Val Acc 0.4240 | Val loss 1.5445:  46%|████▌     | 92/200 [00:00<00:00, 111.13it/s]
Train Acc 0.7417 | Train Loss 0.8979 | Val Acc 0.4100 | Val loss 1.5437:  46%|████▌     | 92/200 [00:00<00:00, 111.13it/s]
Train Acc 0.8083 | Train Loss 0.8830 | Val Acc 0.4000 | Val loss 1.5467:  46%|████▌     | 92/200 [00:00<00:00, 111.13it/s]
Train Acc 0.7333 | Train Loss 0.8959 | Val Acc 0.4140 | Val loss 1.5511:  46%|████▌     | 92/200 [00:00<00:00, 111.13it/s]
Train Acc 0.7833 | Train Loss 0.8253 | Val Acc 0.4040 | Val loss 1.5500:  46%|████▌     | 92/200 [00:00<00:00, 111.13it/s]
Train Acc 0.8000 | Train Loss 0.8153 | Val Acc 0.4500 | Val loss 1.4950:  46%|████▌     | 92/200 [00:00<00:00, 111.13it/s]
